externalId;kind;firstName;lastName;companyName;legalIdentifier;email;phone;mobile;addressLine1;addressLine2;postalCode;city;country;notes
DO-0798;company;;;Assureur Garcia EURL;20000000000798;ops798@donneur-798.example.fr;0150000798;;79 rue de la Paix;;69003;Lyon;FR;
DO-0799;company;;;Assureur David SCI;20000000000799;ops799@donneur-799.example.fr;0150000799;;80 avenue Victor Hugo;;13001;Marseille;FR;
DO-0800;individual;Marie;Dubois;;;marie.dubois.do800@example.fr;;0720000800;81 boulevard Haussmann;;33000;Bordeaux;FR;
DO-0801;company;;;Assureur Bernard SARL;20000000000801;ops801@donneur-801.example.fr;0150000801;;82 rue du Commerce;;31000;Toulouse;FR;
DO-0802;company;;;Assureur Dubois SA;20000000000802;ops802@donneur-802.example.fr;0150000802;;83 place de la République;;44000;Nantes;FR;
DO-0803;company;;;Assureur Thomas EURL;20000000000803;ops803@donneur-803.example.fr;0150000803;;84 chemin des Vignes;;59000;Lille;FR;
DO-0804;individual;Camille;Petit;;;camille.petit.do804@example.fr;;0720000804;85 impasse des Lilas;;67000;Strasbourg;FR;
DO-0805;company;;;Assureur Richard SAS;20000000000805;ops805@donneur-805.example.fr;0150000805;;86 allée des Tilleuls;;34000;Montpellier;FR;
DO-0806;company;;;Assureur Petit SARL;20000000000806;ops806@donneur-806.example.fr;0150000806;;87 rue Nationale;;06000;Nice;FR;
DO-0807;company;;;Assureur Durand SA;20000000000807;ops807@donneur-807.example.fr;0150000807;;88 cours Mirabeau;;35000;Rennes;FR;
DO-0808;individual;Claire;Simon;;;claire.simon.do808@example.fr;;0720000808;89 rue de la Paix;;51100;Reims;FR;
DO-0809;company;;;Assureur Moreau SCI;20000000000809;ops809@donneur-809.example.fr;0150000809;;90 avenue Victor Hugo;;21000;Dijon;FR;
DO-0810;company;;;Assureur Simon SAS;20000000000810;ops810@donneur-810.example.fr;0150000810;;1 boulevard Haussmann;;80000;Amiens;FR;
DO-0811;company;;;Assureur Laurent SARL;20000000000811;ops811@donneur-811.example.fr;0150000811;;2 rue du Commerce;;76000;Rouen;FR;
DO-0812;individual;Léa;Garcia;;;léa.garcia.do812@example.fr;;0720000812;3 place de la République;;14000;Caen;FR;
DO-0813;company;;;Assureur Michel EURL;20000000000813;ops813@donneur-813.example.fr;0150000813;;4 chemin des Vignes;;29200;Brest;FR;
DO-0814;company;;;Assureur Garcia SCI;20000000000814;ops814@donneur-814.example.fr;0150000814;;5 impasse des Lilas;;29800;Landerneau;FR;
DO-0815;company;;;Assureur David SAS;20000000000815;ops815@donneur-815.example.fr;0150000815;;6 allée des Tilleuls;;75001;Paris;FR;
DO-0816;individual;Marie;Dubois;;;marie.dubois.do816@example.fr;;0720000816;7 rue Nationale;;75002;Paris;FR;
DO-0817;company;;;Assureur Bernard SA;20000000000817;ops817@donneur-817.example.fr;0150000817;;8 cours Mirabeau;;69001;Lyon;FR;
DO-0818;company;;;Assureur Dubois EURL;20000000000818;ops818@donneur-818.example.fr;0150000818;;9 rue de la Paix;;69003;Lyon;FR;
DO-0819;company;;;Assureur Thomas SCI;20000000000819;ops819@donneur-819.example.fr;0150000819;;10 avenue Victor Hugo;;13001;Marseille;FR;
DO-0820;individual;Camille;Petit;;;camille.petit.do820@example.fr;;0720000820;11 boulevard Haussmann;;33000;Bordeaux;FR;
DO-0821;company;;;Assureur Richard SARL;20000000000821;ops821@donneur-821.example.fr;0150000821;;12 rue du Commerce;;31000;Toulouse;FR;
DO-0822;company;;;Assureur Petit SA;20000000000822;ops822@donneur-822.example.fr;0150000822;;13 place de la République;;44000;Nantes;FR;
DO-0823;company;;;Assureur Durand EURL;20000000000823;ops823@donneur-823.example.fr;0150000823;;14 chemin des Vignes;;59000;Lille;FR;
DO-0824;individual;Claire;Simon;;;claire.simon.do824@example.fr;;0720000824;15 impasse des Lilas;;67000;Strasbourg;FR;
DO-0825;company;;;Assureur Moreau SAS;20000000000825;ops825@donneur-825.example.fr;0150000825;;16 allée des Tilleuls;;34000;Montpellier;FR;
DO-0826;company;;;Assureur Simon SARL;20000000000826;ops826@donneur-826.example.fr;0150000826;;17 rue Nationale;;06000;Nice;FR;
DO-0827;company;;;Assureur Laurent SA;20000000000827;ops827@donneur-827.example.fr;0150000827;;18 cours Mirabeau;;35000;Rennes;FR;
DO-0828;individual;Léa;Garcia;;;léa.garcia.do828@example.fr;;0720000828;19 rue de la Paix;;51100;Reims;FR;
DO-0829;company;;;Assureur Michel SCI;20000000000829;ops829@donneur-829.example.fr;0150000829;;20 avenue Victor Hugo;;21000;Dijon;FR;
DO-0830;company;;;Assureur Garcia SAS;20000000000830;ops830@donneur-830.example.fr;0150000830;;21 boulevard Haussmann;;80000;Amiens;FR;
DO-0831;company;;;Assureur David SARL;20000000000831;ops831@donneur-831.example.fr;0150000831;;22 rue du Commerce;;76000;Rouen;FR;
DO-0832;individual;Marie;Dubois;;;marie.dubois.do832@example.fr;;0720000832;23 place de la République;;14000;Caen;FR;
DO-0833;company;;;Assureur Bernard EURL;20000000000833;ops833@donneur-833.example.fr;0150000833;;24 chemin des Vignes;;29200;Brest;FR;
DO-0834;company;;;Assureur Dubois SCI;20000000000834;ops834@donneur-834.example.fr;0150000834;;25 impasse des Lilas;;29800;Landerneau;FR;
DO-0835;company;;;Assureur Thomas SAS;20000000000835;ops835@donneur-835.example.fr;0150000835;;26 allée des Tilleuls;;75001;Paris;FR;
DO-0836;individual;Camille;Petit;;;camille.petit.do836@example.fr;;0720000836;27 rue Nationale;;75002;Paris;FR;
DO-0837;company;;;Assureur Richard SA;20000000000837;ops837@donneur-837.example.fr;0150000837;;28 cours Mirabeau;;69001;Lyon;FR;
DO-0838;company;;;Assureur Petit EURL;20000000000838;ops838@donneur-838.example.fr;0150000838;;29 rue de la Paix;;69003;Lyon;FR;
DO-0839;company;;;Assureur Durand SCI;20000000000839;ops839@donneur-839.example.fr;0150000839;;30 avenue Victor Hugo;;13001;Marseille;FR;
DO-0840;individual;Claire;Simon;;;claire.simon.do840@example.fr;;0720000840;31 boulevard Haussmann;;33000;Bordeaux;FR;
DO-0841;company;;;Assureur Moreau SARL;20000000000841;ops841@donneur-841.example.fr;0150000841;;32 rue du Commerce;;31000;Toulouse;FR;
DO-0842;company;;;Assureur Simon SA;20000000000842;ops842@donneur-842.example.fr;0150000842;;33 place de la République;;44000;Nantes;FR;
DO-0843;company;;;Assureur Laurent EURL;20000000000843;ops843@donneur-843.example.fr;0150000843;;34 chemin des Vignes;;59000;Lille;FR;
DO-0844;individual;Léa;Garcia;;;léa.garcia.do844@example.fr;;0720000844;35 impasse des Lilas;;67000;Strasbourg;FR;
DO-0845;company;;;Assureur Michel SAS;20000000000845;ops845@donneur-845.example.fr;0150000845;;36 allée des Tilleuls;;34000;Montpellier;FR;
DO-0846;company;;;Assureur Garcia SARL;20000000000846;ops846@donneur-846.example.fr;0150000846;;37 rue Nationale;;06000;Nice;FR;
DO-0847;company;;;Assureur David SA;20000000000847;ops847@donneur-847.example.fr;0150000847;;38 cours Mirabeau;;35000;Rennes;FR;
DO-0848;individual;Marie;Dubois;;;marie.dubois.do848@example.fr;;0720000848;39 rue de la Paix;;51100;Reims;FR;
DO-0849;company;;;Assureur Bernard SCI;20000000000849;ops849@donneur-849.example.fr;0150000849;;40 avenue Victor Hugo;;21000;Dijon;FR;
DO-0850;company;;;Assureur Dubois SAS;20000000000850;ops850@donneur-850.example.fr;0150000850;;41 boulevard Haussmann;;80000;Amiens;FR;
DO-0851;company;;;Assureur Thomas SARL;20000000000851;ops851@donneur-851.example.fr;0150000851;;42 rue du Commerce;;76000;Rouen;FR;
DO-0852;individual;Camille;Petit;;;camille.petit.do852@example.fr;;0720000852;43 place de la République;;14000;Caen;FR;
DO-0853;company;;;Assureur Richard EURL;20000000000853;ops853@donneur-853.example.fr;0150000853;;44 chemin des Vignes;;29200;Brest;FR;
DO-0854;company;;;Assureur Petit SCI;20000000000854;ops854@donneur-854.example.fr;0150000854;;45 impasse des Lilas;;29800;Landerneau;FR;
DO-0855;company;;;Assureur Durand SAS;20000000000855;ops855@donneur-855.example.fr;0150000855;;46 allée des Tilleuls;;75001;Paris;FR;
DO-0856;individual;Claire;Simon;;;claire.simon.do856@example.fr;;0720000856;47 rue Nationale;;75002;Paris;FR;
DO-0857;company;;;Assureur Moreau SA;20000000000857;ops857@donneur-857.example.fr;0150000857;;48 cours Mirabeau;;69001;Lyon;FR;
DO-0858;company;;;Assureur Simon EURL;20000000000858;ops858@donneur-858.example.fr;0150000858;;49 rue de la Paix;;69003;Lyon;FR;
DO-0859;company;;;Assureur Laurent SCI;20000000000859;ops859@donneur-859.example.fr;0150000859;;50 avenue Victor Hugo;;13001;Marseille;FR;
DO-0860;individual;Léa;Garcia;;;léa.garcia.do860@example.fr;;0720000860;51 boulevard Haussmann;;33000;Bordeaux;FR;
DO-0861;company;;;Assureur Michel SARL;20000000000861;ops861@donneur-861.example.fr;0150000861;;52 rue du Commerce;;31000;Toulouse;FR;
DO-0862;company;;;Assureur Garcia SA;20000000000862;ops862@donneur-862.example.fr;0150000862;;53 place de la République;;44000;Nantes;FR;
DO-0863;company;;;Assureur David EURL;20000000000863;ops863@donneur-863.example.fr;0150000863;;54 chemin des Vignes;;59000;Lille;FR;
DO-0864;individual;Marie;Dubois;;;marie.dubois.do864@example.fr;;0720000864;55 impasse des Lilas;;67000;Strasbourg;FR;
DO-0865;company;;;Assureur Bernard SAS;20000000000865;ops865@donneur-865.example.fr;0150000865;;56 allée des Tilleuls;;34000;Montpellier;FR;
DO-0866;company;;;Assureur Dubois SARL;20000000000866;ops866@donneur-866.example.fr;0150000866;;57 rue Nationale;;06000;Nice;FR;
DO-0867;company;;;Assureur Thomas SA;20000000000867;ops867@donneur-867.example.fr;0150000867;;58 cours Mirabeau;;35000;Rennes;FR;
DO-0868;individual;Camille;Petit;;;camille.petit.do868@example.fr;;0720000868;59 rue de la Paix;;51100;Reims;FR;
DO-0869;company;;;Assureur Richard SCI;20000000000869;ops869@donneur-869.example.fr;0150000869;;60 avenue Victor Hugo;;21000;Dijon;FR;
DO-0870;company;;;Assureur Petit SAS;20000000000870;ops870@donneur-870.example.fr;0150000870;;61 boulevard Haussmann;;80000;Amiens;FR;
DO-0871;company;;;Assureur Durand SARL;20000000000871;ops871@donneur-871.example.fr;0150000871;;62 rue du Commerce;;76000;Rouen;FR;
DO-0872;individual;Claire;Simon;;;claire.simon.do872@example.fr;;0720000872;63 place de la République;;14000;Caen;FR;
DO-0873;company;;;Assureur Moreau EURL;20000000000873;ops873@donneur-873.example.fr;0150000873;;64 chemin des Vignes;;29200;Brest;FR;
DO-0874;company;;;Assureur Simon SCI;20000000000874;ops874@donneur-874.example.fr;0150000874;;65 impasse des Lilas;;29800;Landerneau;FR;
DO-0875;company;;;Assureur Laurent SAS;20000000000875;ops875@donneur-875.example.fr;0150000875;;66 allée des Tilleuls;;75001;Paris;FR;
DO-0876;individual;Léa;Garcia;;;léa.garcia.do876@example.fr;;0720000876;67 rue Nationale;;75002;Paris;FR;
DO-0877;company;;;Assureur Michel SA;20000000000877;ops877@donneur-877.example.fr;0150000877;;68 cours Mirabeau;;69001;Lyon;FR;
DO-0878;company;;;Assureur Garcia EURL;20000000000878;ops878@donneur-878.example.fr;0150000878;;69 rue de la Paix;;69003;Lyon;FR;
DO-0879;company;;;Assureur David SCI;20000000000879;ops879@donneur-879.example.fr;0150000879;;70 avenue Victor Hugo;;13001;Marseille;FR;
DO-0880;individual;Marie;Dubois;;;marie.dubois.do880@example.fr;;0720000880;71 boulevard Haussmann;;33000;Bordeaux;FR;
DO-0881;company;;;Assureur Bernard SARL;20000000000881;ops881@donneur-881.example.fr;0150000881;;72 rue du Commerce;;31000;Toulouse;FR;
DO-0882;company;;;Assureur Dubois SA;20000000000882;ops882@donneur-882.example.fr;0150000882;;73 place de la République;;44000;Nantes;FR;
DO-0883;company;;;Assureur Thomas EURL;20000000000883;ops883@donneur-883.example.fr;0150000883;;74 chemin des Vignes;;59000;Lille;FR;
DO-0884;individual;Camille;Petit;;;camille.petit.do884@example.fr;;0720000884;75 impasse des Lilas;;67000;Strasbourg;FR;
DO-0885;company;;;Assureur Richard SAS;20000000000885;ops885@donneur-885.example.fr;0150000885;;76 allée des Tilleuls;;34000;Montpellier;FR;
DO-0886;company;;;Assureur Petit SARL;20000000000886;ops886@donneur-886.example.fr;0150000886;;77 rue Nationale;;06000;Nice;FR;
DO-0887;company;;;Assureur Durand SA;20000000000887;ops887@donneur-887.example.fr;0150000887;;78 cours Mirabeau;;35000;Rennes;FR;
DO-0888;individual;Claire;Simon;;;claire.simon.do888@example.fr;;0720000888;79 rue de la Paix;;51100;Reims;FR;
DO-0889;company;;;Assureur Moreau SCI;20000000000889;ops889@donneur-889.example.fr;0150000889;;80 avenue Victor Hugo;;21000;Dijon;FR;
DO-0890;company;;;Assureur Simon SAS;20000000000890;ops890@donneur-890.example.fr;0150000890;;81 boulevard Haussmann;;80000;Amiens;FR;
DO-0891;company;;;Assureur Laurent SARL;20000000000891;ops891@donneur-891.example.fr;0150000891;;82 rue du Commerce;;76000;Rouen;FR;
DO-0892;individual;Léa;Garcia;;;léa.garcia.do892@example.fr;;0720000892;83 place de la République;;14000;Caen;FR;
DO-0893;company;;;Assureur Michel EURL;20000000000893;ops893@donneur-893.example.fr;0150000893;;84 chemin des Vignes;;29200;Brest;FR;
DO-0894;company;;;Assureur Garcia SCI;20000000000894;ops894@donneur-894.example.fr;0150000894;;85 impasse des Lilas;;29800;Landerneau;FR;
DO-0895;company;;;Assureur David SAS;20000000000895;ops895@donneur-895.example.fr;0150000895;;86 allée des Tilleuls;;75001;Paris;FR;
DO-0896;individual;Marie;Dubois;;;marie.dubois.do896@example.fr;;0720000896;87 rue Nationale;;75002;Paris;FR;
DO-0897;company;;;Assureur Bernard SA;20000000000897;ops897@donneur-897.example.fr;0150000897;;88 cours Mirabeau;;69001;Lyon;FR;
DO-0898;company;;;Assureur Dubois EURL;20000000000898;ops898@donneur-898.example.fr;0150000898;;89 rue de la Paix;;69003;Lyon;FR;
DO-0899;company;;;Assureur Thomas SCI;20000000000899;ops899@donneur-899.example.fr;0150000899;;90 avenue Victor Hugo;;13001;Marseille;FR;
DO-0900;individual;Camille;Petit;;;camille.petit.do900@example.fr;;0720000900;1 boulevard Haussmann;;33000;Bordeaux;FR;
DO-0901;company;;;Assureur Richard SARL;20000000000901;ops901@donneur-901.example.fr;0150000901;;2 rue du Commerce;;31000;Toulouse;FR;
DO-0902;company;;;Assureur Petit SA;20000000000902;ops902@donneur-902.example.fr;0150000902;;3 place de la République;;44000;Nantes;FR;
DO-0903;company;;;Assureur Durand EURL;20000000000903;ops903@donneur-903.example.fr;0150000903;;4 chemin des Vignes;;59000;Lille;FR;
DO-0904;individual;Claire;Simon;;;claire.simon.do904@example.fr;;0720000904;5 impasse des Lilas;;67000;Strasbourg;FR;
DO-0905;company;;;Assureur Moreau SAS;20000000000905;ops905@donneur-905.example.fr;0150000905;;6 allée des Tilleuls;;34000;Montpellier;FR;
DO-0906;company;;;Assureur Simon SARL;20000000000906;ops906@donneur-906.example.fr;0150000906;;7 rue Nationale;;06000;Nice;FR;
DO-0907;company;;;Assureur Laurent SA;20000000000907;ops907@donneur-907.example.fr;0150000907;;8 cours Mirabeau;;35000;Rennes;FR;
DO-0908;individual;Léa;Garcia;;;léa.garcia.do908@example.fr;;0720000908;9 rue de la Paix;;51100;Reims;FR;
DO-0909;company;;;Assureur Michel SCI;20000000000909;ops909@donneur-909.example.fr;0150000909;;10 avenue Victor Hugo;;21000;Dijon;FR;
DO-0910;company;;;Assureur Garcia SAS;20000000000910;ops910@donneur-910.example.fr;0150000910;;11 boulevard Haussmann;;80000;Amiens;FR;
DO-0911;company;;;Assureur David SARL;20000000000911;ops911@donneur-911.example.fr;0150000911;;12 rue du Commerce;;76000;Rouen;FR;
DO-0912;individual;Marie;Dubois;;;marie.dubois.do912@example.fr;;0720000912;13 place de la République;;14000;Caen;FR;
DO-0913;company;;;Assureur Bernard EURL;20000000000913;ops913@donneur-913.example.fr;0150000913;;14 chemin des Vignes;;29200;Brest;FR;
DO-0914;company;;;Assureur Dubois SCI;20000000000914;ops914@donneur-914.example.fr;0150000914;;15 impasse des Lilas;;29800;Landerneau;FR;
DO-0915;company;;;Assureur Thomas SAS;20000000000915;ops915@donneur-915.example.fr;0150000915;;16 allée des Tilleuls;;75001;Paris;FR;
DO-0916;individual;Camille;Petit;;;camille.petit.do916@example.fr;;0720000916;17 rue Nationale;;75002;Paris;FR;
DO-0917;company;;;Assureur Richard SA;20000000000917;ops917@donneur-917.example.fr;0150000917;;18 cours Mirabeau;;69001;Lyon;FR;
DO-0918;company;;;Assureur Petit EURL;20000000000918;ops918@donneur-918.example.fr;0150000918;;19 rue de la Paix;;69003;Lyon;FR;
DO-0919;company;;;Assureur Durand SCI;20000000000919;ops919@donneur-919.example.fr;0150000919;;20 avenue Victor Hugo;;13001;Marseille;FR;
DO-0920;individual;Claire;Simon;;;claire.simon.do920@example.fr;;0720000920;21 boulevard Haussmann;;33000;Bordeaux;FR;
DO-0921;company;;;Assureur Moreau SARL;20000000000921;ops921@donneur-921.example.fr;0150000921;;22 rue du Commerce;;31000;Toulouse;FR;
DO-0922;company;;;Assureur Simon SA;20000000000922;ops922@donneur-922.example.fr;0150000922;;23 place de la République;;44000;Nantes;FR;
DO-0923;company;;;Assureur Laurent EURL;20000000000923;ops923@donneur-923.example.fr;0150000923;;24 chemin des Vignes;;59000;Lille;FR;
DO-0924;individual;Léa;Garcia;;;léa.garcia.do924@example.fr;;0720000924;25 impasse des Lilas;;67000;Strasbourg;FR;
DO-0925;company;;;Assureur Michel SAS;20000000000925;ops925@donneur-925.example.fr;0150000925;;26 allée des Tilleuls;;34000;Montpellier;FR;
DO-0926;company;;;Assureur Garcia SARL;20000000000926;ops926@donneur-926.example.fr;0150000926;;27 rue Nationale;;06000;Nice;FR;
DO-0927;company;;;Assureur David SA;20000000000927;ops927@donneur-927.example.fr;0150000927;;28 cours Mirabeau;;35000;Rennes;FR;
DO-0928;individual;Marie;Dubois;;;marie.dubois.do928@example.fr;;0720000928;29 rue de la Paix;;51100;Reims;FR;
DO-0929;company;;;Assureur Bernard SCI;20000000000929;ops929@donneur-929.example.fr;0150000929;;30 avenue Victor Hugo;;21000;Dijon;FR;
DO-0930;company;;;Assureur Dubois SAS;20000000000930;ops930@donneur-930.example.fr;0150000930;;31 boulevard Haussmann;;80000;Amiens;FR;
DO-0931;company;;;Assureur Thomas SARL;20000000000931;ops931@donneur-931.example.fr;0150000931;;32 rue du Commerce;;76000;Rouen;FR;
DO-0932;individual;Camille;Petit;;;camille.petit.do932@example.fr;;0720000932;33 place de la République;;14000;Caen;FR;
DO-0933;company;;;Assureur Richard EURL;20000000000933;ops933@donneur-933.example.fr;0150000933;;34 chemin des Vignes;;29200;Brest;FR;
DO-0934;company;;;Assureur Petit SCI;20000000000934;ops934@donneur-934.example.fr;0150000934;;35 impasse des Lilas;;29800;Landerneau;FR;
DO-0935;company;;;Assureur Durand SAS;20000000000935;ops935@donneur-935.example.fr;0150000935;;36 allée des Tilleuls;;75001;Paris;FR;
DO-0936;individual;Claire;Simon;;;claire.simon.do936@example.fr;;0720000936;37 rue Nationale;;75002;Paris;FR;
DO-0937;company;;;Assureur Moreau SA;20000000000937;ops937@donneur-937.example.fr;0150000937;;38 cours Mirabeau;;69001;Lyon;FR;
DO-0938;company;;;Assureur Simon EURL;20000000000938;ops938@donneur-938.example.fr;0150000938;;39 rue de la Paix;;69003;Lyon;FR;
DO-0939;company;;;Assureur Laurent SCI;20000000000939;ops939@donneur-939.example.fr;0150000939;;40 avenue Victor Hugo;;13001;Marseille;FR;
DO-0940;individual;Léa;Garcia;;;léa.garcia.do940@example.fr;;0720000940;41 boulevard Haussmann;;33000;Bordeaux;FR;
DO-0941;company;;;Assureur Michel SARL;20000000000941;ops941@donneur-941.example.fr;0150000941;;42 rue du Commerce;;31000;Toulouse;FR;
DO-0942;company;;;Assureur Garcia SA;20000000000942;ops942@donneur-942.example.fr;0150000942;;43 place de la République;;44000;Nantes;FR;
DO-0943;company;;;Assureur David EURL;20000000000943;ops943@donneur-943.example.fr;0150000943;;44 chemin des Vignes;;59000;Lille;FR;
DO-0944;individual;Marie;Dubois;;;marie.dubois.do944@example.fr;;0720000944;45 impasse des Lilas;;67000;Strasbourg;FR;
DO-0945;company;;;Assureur Bernard SAS;20000000000945;ops945@donneur-945.example.fr;0150000945;;46 allée des Tilleuls;;34000;Montpellier;FR;
DO-0946;company;;;Assureur Dubois SARL;20000000000946;ops946@donneur-946.example.fr;0150000946;;47 rue Nationale;;06000;Nice;FR;
DO-0947;company;;;Assureur Thomas SA;20000000000947;ops947@donneur-947.example.fr;0150000947;;48 cours Mirabeau;;35000;Rennes;FR;
DO-0948;individual;Camille;Petit;;;camille.petit.do948@example.fr;;0720000948;49 rue de la Paix;;51100;Reims;FR;
DO-0949;company;;;Assureur Richard SCI;20000000000949;ops949@donneur-949.example.fr;0150000949;;50 avenue Victor Hugo;;21000;Dijon;FR;
DO-0950;company;;;Assureur Petit SAS;20000000000950;ops950@donneur-950.example.fr;0150000950;;51 boulevard Haussmann;;80000;Amiens;FR;
DO-0951;company;;;Assureur Durand SARL;20000000000951;ops951@donneur-951.example.fr;0150000951;;52 rue du Commerce;;76000;Rouen;FR;
DO-0952;individual;Claire;Simon;;;claire.simon.do952@example.fr;;0720000952;53 place de la République;;14000;Caen;FR;
DO-0953;company;;;Assureur Moreau EURL;20000000000953;ops953@donneur-953.example.fr;0150000953;;54 chemin des Vignes;;29200;Brest;FR;
DO-0954;company;;;Assureur Simon SCI;20000000000954;ops954@donneur-954.example.fr;0150000954;;55 impasse des Lilas;;29800;Landerneau;FR;
DO-0955;company;;;Assureur Laurent SAS;20000000000955;ops955@donneur-955.example.fr;0150000955;;56 allée des Tilleuls;;75001;Paris;FR;
DO-0956;individual;Léa;Garcia;;;léa.garcia.do956@example.fr;;0720000956;57 rue Nationale;;75002;Paris;FR;
DO-0957;company;;;Assureur Michel SA;20000000000957;ops957@donneur-957.example.fr;0150000957;;58 cours Mirabeau;;69001;Lyon;FR;
DO-0958;company;;;Assureur Garcia EURL;20000000000958;ops958@donneur-958.example.fr;0150000958;;59 rue de la Paix;;69003;Lyon;FR;
DO-0959;company;;;Assureur David SCI;20000000000959;ops959@donneur-959.example.fr;0150000959;;60 avenue Victor Hugo;;13001;Marseille;FR;
DO-0960;individual;Marie;Dubois;;;marie.dubois.do960@example.fr;;0720000960;61 boulevard Haussmann;;33000;Bordeaux;FR;
DO-0961;company;;;Assureur Bernard SARL;20000000000961;ops961@donneur-961.example.fr;0150000961;;62 rue du Commerce;;31000;Toulouse;FR;
DO-0962;company;;;Assureur Dubois SA;20000000000962;ops962@donneur-962.example.fr;0150000962;;63 place de la République;;44000;Nantes;FR;
DO-0963;company;;;Assureur Thomas EURL;20000000000963;ops963@donneur-963.example.fr;0150000963;;64 chemin des Vignes;;59000;Lille;FR;
DO-0964;individual;Camille;Petit;;;camille.petit.do964@example.fr;;0720000964;65 impasse des Lilas;;67000;Strasbourg;FR;
DO-0965;company;;;Assureur Richard SAS;20000000000965;ops965@donneur-965.example.fr;0150000965;;66 allée des Tilleuls;;34000;Montpellier;FR;
DO-0966;company;;;Assureur Petit SARL;20000000000966;ops966@donneur-966.example.fr;0150000966;;67 rue Nationale;;06000;Nice;FR;
DO-0967;company;;;Assureur Durand SA;20000000000967;ops967@donneur-967.example.fr;0150000967;;68 cours Mirabeau;;35000;Rennes;FR;
DO-0968;individual;Claire;Simon;;;claire.simon.do968@example.fr;;0720000968;69 rue de la Paix;;51100;Reims;FR;
DO-0969;company;;;Assureur Moreau SCI;20000000000969;ops969@donneur-969.example.fr;0150000969;;70 avenue Victor Hugo;;21000;Dijon;FR;
DO-0970;company;;;Assureur Simon SAS;20000000000970;ops970@donneur-970.example.fr;0150000970;;71 boulevard Haussmann;;80000;Amiens;FR;
DO-0971;company;;;Assureur Laurent SARL;20000000000971;ops971@donneur-971.example.fr;0150000971;;72 rue du Commerce;;76000;Rouen;FR;
DO-0972;individual;Léa;Garcia;;;léa.garcia.do972@example.fr;;0720000972;73 place de la République;;14000;Caen;FR;
DO-0973;company;;;Assureur Michel EURL;20000000000973;ops973@donneur-973.example.fr;0150000973;;74 chemin des Vignes;;29200;Brest;FR;
DO-0974;company;;;Assureur Garcia SCI;20000000000974;ops974@donneur-974.example.fr;0150000974;;75 impasse des Lilas;;29800;Landerneau;FR;
DO-0975;company;;;Assureur David SAS;20000000000975;ops975@donneur-975.example.fr;0150000975;;76 allée des Tilleuls;;75001;Paris;FR;
DO-0976;individual;Marie;Dubois;;;marie.dubois.do976@example.fr;;0720000976;77 rue Nationale;;75002;Paris;FR;
DO-0977;company;;;Assureur Bernard SA;20000000000977;ops977@donneur-977.example.fr;0150000977;;78 cours Mirabeau;;69001;Lyon;FR;
DO-0978;company;;;Assureur Dubois EURL;20000000000978;ops978@donneur-978.example.fr;0150000978;;79 rue de la Paix;;69003;Lyon;FR;
DO-0979;company;;;Assureur Thomas SCI;20000000000979;ops979@donneur-979.example.fr;0150000979;;80 avenue Victor Hugo;;13001;Marseille;FR;
DO-0980;individual;Camille;Petit;;;camille.petit.do980@example.fr;;0720000980;81 boulevard Haussmann;;33000;Bordeaux;FR;
DO-0981;company;;;Assureur Richard SARL;20000000000981;ops981@donneur-981.example.fr;0150000981;;82 rue du Commerce;;31000;Toulouse;FR;
DO-0982;company;;;Assureur Petit SA;20000000000982;ops982@donneur-982.example.fr;0150000982;;83 place de la République;;44000;Nantes;FR;
DO-0983;company;;;Assureur Durand EURL;20000000000983;ops983@donneur-983.example.fr;0150000983;;84 chemin des Vignes;;59000;Lille;FR;
DO-0984;individual;Claire;Simon;;;claire.simon.do984@example.fr;;0720000984;85 impasse des Lilas;;67000;Strasbourg;FR;
DO-0985;company;;;Assureur Moreau SAS;20000000000985;ops985@donneur-985.example.fr;0150000985;;86 allée des Tilleuls;;34000;Montpellier;FR;
DO-0986;company;;;Assureur Simon SARL;20000000000986;ops986@donneur-986.example.fr;0150000986;;87 rue Nationale;;06000;Nice;FR;
DO-0987;company;;;Assureur Laurent SA;20000000000987;ops987@donneur-987.example.fr;0150000987;;88 cours Mirabeau;;35000;Rennes;FR;
DO-0988;individual;Léa;Garcia;;;léa.garcia.do988@example.fr;;0720000988;89 rue de la Paix;;51100;Reims;FR;
DO-0989;company;;;Assureur Michel SCI;20000000000989;ops989@donneur-989.example.fr;0150000989;;90 avenue Victor Hugo;;21000;Dijon;FR;
DO-0990;company;;;Assureur Garcia SAS;20000000000990;ops990@donneur-990.example.fr;0150000990;;1 boulevard Haussmann;;80000;Amiens;FR;
DO-0991;company;;;Assureur David SARL;20000000000991;ops991@donneur-991.example.fr;0150000991;;2 rue du Commerce;;76000;Rouen;FR;
DO-0992;individual;Marie;Dubois;;;marie.dubois.do992@example.fr;;0720000992;3 place de la République;;14000;Caen;FR;
DO-0993;company;;;Assureur Bernard EURL;20000000000993;ops993@donneur-993.example.fr;0150000993;;4 chemin des Vignes;;29200;Brest;FR;
DO-0994;company;;;Assureur Dubois SCI;20000000000994;ops994@donneur-994.example.fr;0150000994;;5 impasse des Lilas;;29800;Landerneau;FR;
DO-0995;company;;;Assureur Thomas SAS;20000000000995;ops995@donneur-995.example.fr;0150000995;;6 allée des Tilleuls;;75001;Paris;FR;
DO-0996;individual;Camille;Petit;;;camille.petit.do996@example.fr;;0720000996;7 rue Nationale;;75002;Paris;FR;
DO-0997;company;;;Assureur Richard SA;20000000000997;ops997@donneur-997.example.fr;0150000997;;8 cours Mirabeau;;69001;Lyon;FR;
